8.3 2000
350 200
300 1210 37 37

Coordinates
117      0.91234      0.76649      0.90829
118      0.25534      0.64128      0.47324
119      0.61839       0.8315      0.86314
120      0.17321            1          0.5
121            1      0.17321          0.5
122      0.17321          0.5            0
123      0.61662      0.14896      0.25285
124      0.28124      0.42077      0.28954
125      0.81956      0.15001      0.42644
126      0.29981      0.34246      0.12601
127      0.12863      0.59568      0.12993
128      0.72932      0.48084      0.77552
129      0.82128      0.34205      0.69625
130      0.16982      0.56465       0.2763
131      0.35826      0.57971      0.61089
132      0.69948      0.21575      0.50865
133     0.092791      0.70474      0.25195
134      0.48256       0.8979      0.84494
135      0.47806      0.41616      0.61682
136      0.37939      0.26792      0.27241
137            0            1            0
138            1            1            1
139            1            0            0
140      0.61226      0.38209      0.68516
141      0.57455      0.61678       0.8221
142      0.32011      0.44239      0.49679
143      0.84642      0.56694      0.90417
144      0.36727      0.70676      0.74171
145            1          0.8            1
146            0          0.8            0
147            1            0          0.2
148            0            1          0.2
149          0.8            1            1
150          0.8            0            0
151      0.14907      0.71132          0.5
152      0.34641          0.2            0
153            1      0.34641          0.8
154      0.45141      0.53606      0.74485
155       0.4781      0.72406      0.85024
156      0.25987      0.85093      0.70815
157      0.16571      0.85583      0.60061
158       0.5334      0.24431      0.55169
159      0.57744       0.4557      0.79509
160      0.50356     0.079264      0.12621
161      0.13997      0.41609      0.17459
162      0.71667      0.82233            1
163            0      0.82233      0.28333
164      0.30775            1      0.80667
165      0.58438      0.11738      0.42254
166      0.69814            0      0.20196
167      0.84355            0      0.34039
168      0.42625      0.20704      0.43114
169            0          0.6            0
170            0            1          0.4
171            1          0.6            1
172          0.6            1            1
173          0.8      0.65359            1
174            1            0          0.4
175          0.6            0            0
176            0      0.65359          0.2
177      0.45642      0.10456      0.28482
178      0.32657       0.1629      0.15591
179      0.18157      0.70616      0.65605
180      0.17767      0.28333            0
181            1      0.17767      0.71667
182      0.89549      0.13524      0.65908
183       0.8322      0.39311       0.8982
184      0.22569      0.26426       0.2577
185      0.26954      0.28912      0.41144
186      0.16469            1      0.71778
187      0.37569      0.28026      0.55972
188      0.34132      0.83266      0.87158
189      0.15109      0.42687      0.42953
190      0.74729      0.10688      0.62014
191      0.69282            0          0.4
192        0.328      0.41211      0.67667
193      0.19006      0.50886      0.60635
194          0.5      0.82679            1
195      0.82679            0          0.5
196            0      0.82679          0.5
197          0.6      0.65359            1
198            0      0.65359          0.4
199      0.66158      0.29623      0.82037
200       0.5339            0      0.28366
201      0.62556      0.13167      0.63643
202      0.11944      0.32597      0.26704
203      0.15147      0.24353      0.15104
204      0.71645      0.18537      0.75765
205      0.47108      0.25804      0.70907
206            0            1          0.6
207            0          0.4            0
208            1          0.4            1
209          0.4            0            0
210            1            0          0.6
211          0.4            1            1
212      0.71634       0.4661            1
213            0       0.4661      0.28366
214      0.48531      0.37088      0.84862
215      0.28568      0.13047      0.34487
216       0.2051      0.72062      0.82442
217      0.81414      0.21291      0.87504
218      0.20051      0.32919      0.57564
219      0.44244      0.12486       0.5899
220        0.216      0.11628      0.17665
221      0.22449      0.56436      0.80094
222      0.17086      0.89592      0.86209
223      0.69282            0          0.6
224      0.34641            0          0.2
225          0.4      0.65359            1
226            0      0.65359          0.6
227      0.51962            0          0.5
228       0.1024      0.57671      0.71495
229      0.80691     0.096498      0.80331
230       0.2783      0.16101       0.5258
231          0.5      0.48038            1
232            0      0.48038          0.5
233      0.58654      0.21228      0.85408
234      0.14592      0.21228      0.41346
235            0      0.30186      0.20196
236      0.79804      0.30186            1
237      0.83541            0      0.71667
238      0.32072      0.41007      0.85766
239      0.28333      0.82233            1
240            0      0.82233      0.71667
241      0.34641            0          0.4
242      0.63606     0.075931      0.78684
243      0.26824      0.24604       0.7234
244     0.068377      0.16999      0.26579
245      0.93966     0.096143      0.89844
246      0.15894      0.39105      0.74231
247          0.2            0            0
248            0            1          0.8
249            0          0.2            0
250            1          0.2            1
251            1            0          0.8
252          0.6      0.30718            1
253          0.2            1            1
254            0      0.30718          0.4
255      0.39444      0.21499      0.85093
256      0.53301            0      0.71667
257      0.69225            0      0.80667
258      0.17767            0      0.28333
259          0.2      0.65359            1
260            0      0.65359          0.8
261      0.34641            0          0.6
262            0      0.46699      0.71667
263            0      0.15645      0.34039
264      0.65961      0.15645            1
265      0.10911      0.25543      0.69447
266      0.24286      0.48599            1
267          0.4      0.30718            1
268            0      0.30718          0.6
269      0.11419      0.16115      0.59662
270      0.69735     0.063994      0.94163
271      0.46093     0.072607      0.88299
272      0.17321            0          0.5
273            0      0.17321          0.5
274          0.5      0.17321            1
275            0            1            1
276            1            0            1
277            0            0            0
278       0.0982      0.41099      0.91735
279      0.24797      0.09028      0.79582
280      0.14459      0.25026      0.85765
281            0            0          0.2
282          0.8            0            1
283            0          0.8            1
284      0.34641            0          0.8
285            0      0.30775      0.80667
286      0.18524      0.31155            1
287          0.6            0            1
288            0            0          0.4
289            0          0.6            1
290      0.17767            0      0.71667
291            0      0.16459      0.71667
292      0.28333      0.16459            1
293      0.11677      0.11698      0.86713
294            0          0.4            1
295            0            0          0.6
296          0.4            0            1
297          0.2            0            1
298            0          0.2            1
299            0            0          0.8
300            0            0            1
EndCoordinates

Elements
1 21 25 10 16
2 20 27 11 17
3 254 273 263 234
4 191 195 167 125
5 252 264 274 233
6 76 120 109 114
7 25 10 16 14
8 273 263 234 288
9 264 274 233 287
10 27 11 17 15
11 195 167 125 174
12 120 109 114 170
13 10 21 16 8
14 252 264 233 236
15 263 254 234 235
16 11 20 17 7
17 167 191 125 166
18 109 76 114 60
19 21 25 16 49
20 254 273 234 268
21 274 252 233 267
22 20 27 17 48
23 191 195 125 223
24 76 120 114 113
25 113 164 186 156
26 164 186 156 222
27 164 186 222 253
28 186 156 222 240
29 156 164 222 188
30 164 222 188 253
31 222 156 188 216
32 188 222 216 239
33 188 222 239 253
34 216 188 239 225
35 222 156 216 240
36 156 188 216 144
37 188 216 144 225
38 216 156 144 179
39 144 216 179 221
40 144 216 221 225
41 179 144 221 131
42 179 144 131 97
43 131 179 97 118
44 97 131 118 81
45 97 131 81 88
46 81 97 88 57
47 81 97 57 73
48 57 81 73 42
49 57 81 42 53
50 57 81 53 88
51 216 179 221 260
52 81 97 73 118
53 42 57 53 28
54 57 53 28 47
55 53 28 47 16
56 42 57 28 34
57 57 28 34 24
58 42 57 34 73
59 28 42 34 19
60 28 42 19 31
61 28 42 31 53
62 42 34 19 46
63 19 42 46 40
64 19 42 40 31
65 42 34 46 73
66 57 53 47 88
67 97 131 88 144
68 34 28 19 12
69 28 57 47 24
70 221 179 131 193
71 131 221 193 192
72 193 131 192 142
73 193 131 142 118
74 221 179 193 228
75 179 193 228 226
76 221 179 228 260
77 192 193 142 218
78 142 192 218 187
79 218 142 187 185
80 218 142 185 189
81 218 142 189 193
82 192 193 218 246
83 218 192 246 243
84 218 192 243 187
85 193 218 246 268
86 192 193 246 221
87 185 218 189 234
88 185 218 234 230
89 234 185 230 215
90 234 185 215 184
91 234 185 184 189
92 185 230 215 168
93 185 215 184 136
94 185 230 168 187
95 230 168 187 219
96 168 187 219 158
97 168 187 158 116
98 168 187 116 185
99 187 230 219 243
100 185 230 187 218
101 187 219 158 205
102 187 219 205 243
103 230 187 218 243
104 215 185 168 136
105 185 168 136 116
106 215 234 184 258
107 187 158 116 135
108 184 185 136 124
109 184 185 124 189
110 158 187 205 135
111 158 168 116 112
112 116 187 135 142
113 116 187 142 185
114 168 116 112 136
115 219 168 158 227
116 168 215 136 177
117 136 168 177 112
118 158 168 112 165
119 158 168 165 227
120 230 234 215 272
121 185 136 124 116
122 230 168 219 241
123 135 116 142 81
124 187 205 135 192
125 135 187 192 142
126 168 112 165 177
127 192 135 142 131
128 136 184 124 126
129 184 124 126 161
130 184 124 161 189
131 219 158 205 201
132 215 136 177 224
133 205 219 201 256
134 168 215 177 241
135 215 177 241 224
136 215 184 136 178
137 136 215 178 224
138 215 178 224 258
139 158 116 135 89
140 136 184 126 178
141 135 158 89 140
142 135 158 140 205
143 112 158 165 132
144 158 165 132 201
145 116 158 112 89
146 126 184 161 180
147 116 135 89 81
148 158 205 201 140
149 192 135 131 154
150 192 135 154 205
151 230 215 168 241
152 219 158 201 227
153 112 158 132 89
154 124 126 161 93
155 89 135 140 103
156 161 124 93 130
157 124 136 126 85
158 126 124 85 93
159 124 93 130 83
160 135 140 103 154
161 165 112 132 125
162 132 165 125 223
163 161 124 130 189
164 89 135 103 81
165 158 89 140 132
166 124 136 85 116
167 126 161 93 122
168 131 192 154 221
169 192 154 221 238
170 192 154 238 205
171 154 221 238 225
172 221 192 238 246
173 215 184 178 258
174 140 89 103 86
175 89 103 86 53
176 103 140 86 128
177 103 140 128 159
178 103 140 159 154
179 159 103 154 141
180 154 159 141 231
181 159 103 141 128
182 86 103 128 80
183 86 103 80 53
184 140 89 86 132
185 103 128 80 141
186 93 130 83 84
187 83 93 84 40
188 130 83 84 115
189 130 83 115 118
190 83 115 118 73
191 115 118 73 114
192 73 115 114 87
193 73 115 87 83
194 115 114 87 163
195 115 118 114 198
196 114 73 87 58
197 114 73 58 82
198 114 73 82 97
199 73 82 97 57
200 73 87 58 46
201 87 114 58 60
202 58 87 60 39
203 60 58 39 32
204 39 60 32 35
205 58 39 32 34
206 39 32 34 19
207 32 58 34 59
208 87 60 39 61
209 60 39 61 35
210 39 61 35 52
211 61 35 52 78
212 61 35 78 60
213 60 58 32 76
214 60 58 76 114
215 58 76 114 82
216 58 76 82 59
217 58 76 59 32
218 76 114 82 113
219 82 76 113 59
220 113 82 59 100
221 52 61 78 91
222 82 97 57 96
223 82 97 96 156
224 78 61 60 101
225 78 61 101 91
226 61 60 101 87
227 101 61 87 84
228 73 58 82 34
229 115 130 118 198
230 32 34 19 12
231 32 34 12 24
232 97 57 96 88
233 83 84 115 87
234 84 115 87 133
235 87 84 133 101
236 133 87 101 163
237 101 133 163 176
238 133 163 176 198
239 115 87 133 163
240 84 115 133 130
241 133 163 198 115
242 93 130 84 127
243 93 130 127 161
244 130 84 127 133
245 140 128 159 199
246 159 140 199 205
247 140 128 199 129
248 140 128 129 86
249 199 140 129 201
250 128 159 199 212
251 128 199 129 183
252 129 128 183 105
253 128 199 183 212
254 199 129 183 217
255 199 129 217 204
256 199 129 204 201
257 183 199 217 236
258 217 183 236 250
259 183 199 236 212
260 236 183 212 208
261 199 217 236 233
262 217 199 204 233
263 199 204 233 201
264 204 233 201 242
265 201 204 242 190
266 201 204 190 129
267 204 242 190 229
268 204 233 242 217
269 204 242 229 217
270 229 204 217 129
271 190 204 229 129
272 242 201 190 256
273 242 201 256 233
274 242 190 229 257
275 229 242 257 270
276 242 257 270 287
277 242 190 257 256
278 257 242 256 287
279 257 229 270 282
280 270 257 282 287
281 282 270 287 264
282 270 287 264 233
283 282 270 264 217
284 229 270 282 217
285 270 242 287 233
286 190 229 257 237
287 190 229 237 182
288 229 257 237 282
289 237 190 182 195
290 257 190 237 223
291 190 237 223 195
292 223 190 195 125
293 229 237 182 251
294 257 190 223 256
295 229 237 251 282
296 190 223 256 201
297 190 223 201 132
298 229 242 270 217
299 190 229 182 129
300 223 256 201 227
301 129 183 217 153
302 179 131 193 118
303 136 126 85 110
304 126 85 110 99
305 110 126 99 152
306 126 99 152 180
307 126 99 180 122
308 136 126 110 178
309 85 136 110 112
310 128 86 80 105
311 193 221 228 246
312 34 19 46 39
313 46 34 39 58
314 42 46 40 83
315 246 218 243 265
316 246 218 265 268
317 218 265 268 234
318 218 243 265 230
319 243 246 265 280
320 246 265 280 285
321 265 280 285 291
322 285 265 291 268
323 265 291 268 273
324 265 280 291 290
325 285 265 268 246
326 268 265 273 234
327 280 246 285 278
328 285 280 278 298
329 280 246 278 238
330 243 246 280 238
331 265 291 273 295
332 265 243 280 290
333 124 93 83 85
334 144 221 131 154
335 81 73 42 83
336 131 118 81 142
337 130 124 83 118
338 19 28 31 9
339 31 19 9 7
340 19 28 9 12
341 28 31 9 16
342 192 246 243 238
343 142 185 189 124
344 81 42 53 65
345 81 42 65 83
346 42 53 65 31
347 53 81 65 89
348 131 81 88 135
349 179 144 97 156
350 84 93 127 70
351 46 19 40 30
352 179 97 118 114
353 216 156 179 240
354 52 61 91 84
355 156 188 144 96
356 219 201 256 227
357 39 46 58 87
358 39 46 87 61
359 39 46 61 52
360 156 164 188 96
361 142 116 185 124
362 60 101 87 109
363 32 34 24 59
364 264 270 233 217
365 186 113 156 120
366 32 39 35 19
367 280 285 291 298
368 230 215 241 272
369 168 165 227 177
370 126 85 99 93
371 99 126 93 122
372 96 97 88 144
373 110 126 152 178
374 46 61 52 84
375 246 285 278 262
376 246 285 262 268
377 161 93 122 127
378 93 122 127 70
379 93 122 70 99
380 122 161 127 207
381 112 132 125 75
382 132 125 75 107
383 132 125 107 190
384 75 132 107 86
385 112 132 75 89
386 125 75 107 90
387 241 215 224 258
388 241 215 258 272
389 82 58 59 34
390 73 58 34 46
391 82 97 156 114
392 19 46 39 30
393 65 81 83 116
394 73 87 46 83
395 236 183 208 250
396 141 159 128 212
397 96 97 144 156
398 42 40 31 65
399 81 53 88 103
400 189 218 193 232
401 57 34 73 82
402 129 140 86 132
403 97 73 118 114
404 193 179 118 226
405 128 129 86 105
406 40 19 31 30
407 131 88 144 154
408 192 243 187 205
409 73 81 118 83
410 142 189 193 118
411 31 28 53 16
412 97 179 156 114
413 222 239 253 283
414 130 127 161 213
415 161 130 213 189
416 177 241 224 200
417 224 177 200 160
418 177 200 160 123
419 177 200 123 165
420 160 177 123 110
421 224 177 160 110
422 200 160 123 166
423 123 200 166 191
424 177 241 200 227
425 177 200 165 227
426 200 165 227 191
427 165 227 191 223
428 165 227 223 201
429 9 28 16 6
430 237 182 251 210
431 237 182 210 195
432 28 34 24 12
433 184 126 178 180
434 40 46 30 70
435 70 93 99 56
436 114 82 113 156
437 82 113 156 96
438 82 113 96 100
439 48 62 27 44
440 27 48 44 17
441 48 62 44 94
442 44 27 17 22
443 27 17 22 15
444 44 27 22 62
445 17 44 22 38
446 22 17 38 29
447 38 22 29 51
448 22 29 51 15
449 44 22 38 51
450 17 44 38 43
451 38 17 43 31
452 17 43 31 33
453 43 31 33 65
454 31 17 33 7
455 43 31 65 53
456 17 43 33 48
457 44 38 43 75
458 17 44 43 48
459 22 27 15 37
460 22 27 37 62
461 15 22 37 51
462 22 37 51 62
463 267 274 292 255
464 267 274 255 233
465 292 267 255 286
466 274 255 233 271
467 233 274 271 287
468 274 255 271 292
469 255 233 271 205
470 255 233 205 214
471 205 255 214 238
472 255 214 238 267
473 255 214 267 233
474 214 238 267 231
475 233 205 214 199
476 214 233 199 252
477 233 199 252 236
478 199 214 252 212
479 214 233 252 267
480 274 271 287 296
481 274 271 296 292
482 271 287 296 284
483 296 271 284 292
484 199 252 236 212
485 140 135 205 154
486 178 224 258 247
487 49 63 25 45
488 25 49 45 16
489 49 63 45 95
490 45 25 16 26
491 113 96 100 164
492 152 126 180 178
493 152 110 178 209
494 267 214 231 252
495 200 165 191 123
496 61 87 84 46
497 87 84 46 83
498 190 182 195 107
499 144 221 154 225
500 57 96 88 47
501 188 239 225 194
502 188 239 194 211
503 188 239 211 253
504 103 135 154 88
505 200 224 160 175
506 83 124 85 116
507 135 131 154 88
508 179 228 260 226
509 228 260 226 262
510 228 260 262 278
511 226 228 262 193
512 228 262 193 246
513 228 262 246 278
514 46 42 73 83
515 112 116 89 65
516 238 255 267 286
517 81 118 83 142
518 57 82 96 59
519 82 96 59 100
520 96 59 100 54
521 10 14 2 6
522 263 288 281 258
523 11 15 3 8
524 109 170 148 163
525 167 174 147 90
526 110 136 178 224
527 20 7 30 33
528 30 20 33 56
529 20 33 56 48
530 33 30 56 40
531 33 30 40 31
532 40 33 31 65
533 56 33 40 85
534 21 8 29 18
535 8 29 18 17
536 29 21 18 55
537 21 8 18 16
538 18 21 16 41
539 21 16 41 49
540 16 18 41 53
541 18 21 41 55
542 21 41 55 49
543 254 235 213 161
544 235 213 161 207
545 183 128 212 143
546 212 183 143 208
547 183 128 143 105
548 176 133 198 130
549 84 127 133 101
550 41 55 49 86
551 218 234 230 265
552 20 33 48 17
553 20 33 17 7
554 124 130 189 118
555 44 22 51 62
556 238 221 246 278
557 30 56 40 70
558 154 159 231 214
559 154 159 214 205
560 159 231 214 212
561 159 214 205 199
562 159 214 199 212
563 113 164 156 96
564 103 154 141 88
565 84 93 70 40
566 115 133 130 198
567 243 192 238 205
568 265 291 295 290
569 19 32 12 13
570 233 205 199 201
571 233 205 201 256
572 39 46 52 30
573 176 133 130 127
574 176 133 127 101
575 130 176 127 213
576 141 103 88 80
577 33 43 65 85
578 123 177 165 112
579 165 123 112 125
580 123 177 112 110
581 158 165 201 227
582 57 82 59 34
583 42 65 83 40
584 160 123 166 111
585 123 166 111 106
586 111 123 106 71
587 111 123 71 110
588 123 166 106 125
589 123 106 71 75
590 106 111 71 72
591 111 71 72 94
592 72 111 94 150
593 111 71 94 104
594 94 111 104 175
595 94 111 175 150
596 71 106 72 44
597 72 71 44 94
598 106 111 72 150
599 160 123 111 110
600 166 111 106 150
601 71 106 44 75
602 44 71 75 43
603 44 71 43 48
604 44 71 48 94
605 201 158 140 132
606 262 193 246 268
607 140 159 154 205
608 129 183 153 105
609 34 24 59 57
610 135 142 131 81
611 191 165 223 125
612 191 165 125 123
613 200 160 166 175
614 189 142 124 118
615 77 37 62 51
616 297 292 296 284
617 299 295 291 290
618 79 36 63 64
619 217 229 129 181
620 248 206 186 240
621 214 231 252 212
622 99 110 152 104
623 110 152 104 209
624 99 110 104 56
625 256 219 227 261
626 219 227 261 241
627 256 219 261 284
628 219 168 227 241
629 161 126 180 122
630 93 83 85 40
631 43 38 31 50
632 31 43 50 53
633 50 31 53 18
634 43 38 50 75
635 43 50 53 89
636 50 53 89 86
637 89 50 86 75
638 50 31 18 38
639 18 50 38 41
640 38 18 41 55
641 31 18 38 17
642 18 38 17 29
643 18 38 29 55
644 31 18 17 9
645 31 18 9 16
646 18 9 16 8
647 18 50 41 53
648 50 41 53 86
649 53 47 88 80
650 221 228 246 278
651 228 221 260 278
652 222 216 239 283
653 40 33 65 85
654 226 240 260 179
655 98 181 153 129
656 261 290 284 243
657 225 259 239 216
658 54 64 92 74
659 64 92 74 102
660 92 74 102 119
661 74 102 119 108
662 102 119 108 162
663 102 119 162 172
664 119 74 108 141
665 74 102 108 68
666 102 108 68 117
667 108 68 117 95
668 68 117 95 63
669 95 68 63 45
670 68 63 45 64
671 68 117 63 79
672 63 68 79 64
673 102 108 117 162
674 68 102 117 79
675 108 74 68 80
676 117 95 63 145
677 117 95 145 171
678 145 117 171 173
679 74 102 68 64
680 102 92 119 172
681 92 74 119 96
682 64 92 102 149
683 119 108 162 197
684 145 117 173 162
685 117 95 171 143
686 102 68 64 79
687 68 74 64 45
688 68 74 45 80
689 45 68 80 95
690 117 95 143 108
691 117 102 162 149
692 102 162 149 172
693 92 54 74 96
694 68 108 80 95
695 108 74 80 141
696 54 64 74 26
697 143 117 108 173
698 108 143 173 197
699 143 117 173 171
700 173 143 171 208
701 117 108 173 162
702 108 173 162 197
703 70 52 91 84
704 69 51 90 75
705 193 189 232 118
706 24 12 6 28
707 285 278 262 294
708 285 278 294 298
709 278 294 298 286
710 278 294 286 266
711 286 278 266 238
712 278 294 266 289
713 278 294 289 260
714 266 286 238 267
715 278 266 238 221
716 259 239 216 283
717 29 38 51 69
718 182 229 251 181
719 182 229 181 129
720 251 182 181 210
721 182 181 210 121
722 182 181 121 98
723 182 181 98 129
724 210 182 121 195
725 28 47 16 26
726 270 242 233 217
727 177 168 241 227
728 17 31 9 7
729 53 88 103 80
730 214 238 231 154
731 214 238 154 205
732 120 114 113 156
733 63 25 45 36
734 43 65 85 112
735 256 242 233 271
736 256 242 271 287
737 242 233 271 287
738 65 43 53 89
739 106 123 125 75
740 125 106 75 90
741 10 16 14 6
742 167 125 174 90
743 96 100 164 134
744 96 100 134 92
745 100 164 134 211
746 100 134 92 211
747 263 234 288 258
748 11 17 15 8
749 109 114 170 163
750 190 223 132 125
751 166 123 191 125
752 18 17 9 8
753 106 72 44 51
754 162 119 197 194
755 162 119 194 172
756 119 194 172 134
757 119 194 134 155
758 134 119 155 96
759 194 134 155 188
760 134 155 188 96
761 194 134 188 211
762 119 194 155 197
763 155 194 188 225
764 155 194 225 197
765 194 134 211 172
766 134 188 211 164
767 134 188 164 96
768 188 155 225 144
769 188 155 144 96
770 225 155 197 141
771 155 197 141 119
772 141 155 119 88
773 225 155 141 154
774 155 141 154 88
775 172 119 134 92
776 119 134 92 96
777 54 59 24 57
778 207 122 169 127
779 122 169 127 91
780 127 122 91 70
781 169 127 91 146
782 195 210 174 121
783 225 197 231 141
784 198 196 226 151
785 196 226 151 179
786 226 151 179 118
787 151 179 118 114
788 118 151 114 198
789 198 196 151 114
790 226 198 151 118
791 196 151 114 157
792 151 114 157 179
793 157 151 179 196
794 206 196 170 120
795 232 268 254 189
796 254 232 189 213
797 69 121 98 107
798 121 98 107 182
799 69 121 107 90
800 107 121 182 195
801 98 69 107 67
802 107 98 67 129
803 69 107 67 75
804 107 67 75 86
805 107 67 86 129
806 98 69 67 55
807 67 98 55 129
808 69 67 55 38
809 69 107 75 90
810 241 272 261 230
811 272 261 230 290
812 36 26 14 25
813 226 232 198 118
814 273 295 288 272
815 24 26 54 47
816 282 229 217 245
817 229 217 245 181
818 282 229 245 251
819 229 245 251 181
820 245 251 181 250
821 245 251 250 276
822 250 245 276 282
823 245 251 276 282
824 87 60 109 114
825 109 87 114 163
826 233 256 271 205
827 225 266 259 221
828 98 153 105 129
829 22 17 29 8
830 29 22 8 15
831 60 101 109 148
832 101 109 148 163
833 148 101 163 146
834 92 102 149 172
835 50 41 86 67
836 41 86 67 55
837 67 41 55 38
838 86 67 55 129
839 86 50 67 75
840 50 41 67 38
841 74 45 80 47
842 74 45 47 26
843 45 80 47 41
844 205 201 140 199
845 261 219 241 230
846 261 219 230 243
847 43 50 89 75
848 142 116 124 83
849 95 171 143 105
850 236 217 250 282
851 9 19 12 7
852 155 225 144 154
853 144 155 154 88
854 144 155 88 96
855 218 189 234 268
856 111 175 150 166
857 232 189 213 198
858 96 57 59 54
859 189 254 213 161
860 230 234 272 269
861 230 234 269 265
862 269 230 265 290
863 272 230 269 290
864 265 269 290 295
865 265 269 295 273
866 265 269 273 234
867 269 273 234 272
868 269 295 273 272
869 269 295 272 290
870 286 278 238 280
871 286 278 280 298
872 280 286 298 292
873 280 286 292 255
874 215 234 258 272
875 60 78 101 148
876 233 264 217 236
877 264 217 236 282
878 111 175 166 160
879 111 175 160 104
880 160 111 104 110
881 104 160 110 209
882 111 104 110 71
883 100 96 54 92
884 271 255 205 284
885 271 255 284 292
886 44 38 75 51
887 130 176 213 198
888 266 238 221 225
889 103 135 88 81
890 101 87 109 163
891 207 249 180 235
892 116 89 65 81
893 33 56 48 66
894 33 56 66 85
895 56 66 85 110
896 66 85 110 112
897 66 33 85 43
898 85 66 43 112
899 66 33 43 48
900 56 48 66 104
901 56 66 110 104
902 66 110 104 71
903 66 110 71 112
904 238 266 267 231
905 128 212 143 141
906 80 74 47 88
907 44 72 94 62
908 72 94 62 150
909 44 72 62 51
910 72 62 51 77
911 72 62 77 150
912 190 195 125 107
913 159 141 231 212
914 180 152 178 247
915 169 127 146 176
916 169 127 176 207
917 232 262 268 193
918 29 38 69 55
919 132 75 89 86
920 108 119 141 197
921 143 173 197 212
922 143 173 212 208
923 188 211 164 253
924 74 64 45 26
925 98 107 182 129
926 127 91 146 101
927 45 80 41 49
928 41 45 49 16
929 41 45 16 47
930 45 16 47 26
931 130 213 189 198
932 183 143 208 105
933 223 165 201 132
934 67 69 75 38
935 75 67 38 50
936 238 286 280 255
937 143 95 105 80
938 91 127 70 84
939 91 127 84 101
940 195 125 107 121
941 125 107 121 90
942 80 108 141 128
943 80 108 128 143
944 80 108 143 95
945 85 110 99 56
946 197 231 141 212
947 114 196 157 120
948 157 114 120 156
949 120 157 156 186
950 157 156 186 240
951 120 157 186 206
952 120 157 206 196
953 157 186 206 240
954 157 156 240 179
955 157 156 179 114
956 157 206 196 240
957 196 157 240 179
958 116 112 136 85
959 189 218 232 268
960 219 261 284 243
