8.3 2000
350 200
9936 52551 391 391

Coordinates
284       2.3506       2.0927       4.4183
285       2.7241       1.7882       4.7907
286        2.188            3       4.0358
287       2.2827        2.255        4.277
288       1.8777       2.8018       4.4583
289       1.7797       2.7399        4.806
290       2.2985        1.954       4.8476
291       2.4288       2.0868       4.3258
292       1.9807       2.7234       4.2933
293       2.5004       2.4787       3.9532
294       2.3506       2.5586       3.9976
295       2.1338       2.3821       4.2995
296       2.1388       2.0594            5
297       2.9272        2.929       3.7269
298       1.9414       2.3324       4.7437
299       2.9088       1.7833       4.6206
300       2.5129       1.9188       4.5193
301       2.6501        1.769            5
302       2.0696       2.5851       4.2226
303        2.841       1.9555       4.2712
304       2.8016            3       3.7305
305       2.1521       2.2396       4.4045
306       2.2378       2.1552       4.3924
307        2.104       2.0887       4.7991
308       2.4396       1.8473       4.8204
309       2.5862       2.8338       3.7831
310       1.7296       2.7496       4.9257
311       2.3688       2.8719        3.871
312       2.4594       2.8211       3.8292
313        2.643       2.2749       3.9788
314       1.7273       2.8719       4.7524
315        2.645       1.9715       4.2832
316       2.0329       2.2621       4.5172
317       2.8539       2.6847       3.7378
318       1.7555       2.6032        4.911
319       1.8952       2.8539       4.3102
320       1.9878       2.4737       4.3472
321       2.4629       2.1295       4.1705
322       2.2115       2.8939       3.9493
323       2.7243       1.8559       4.4059
324       2.8101       2.1302       4.0256
325       2.0429       2.7333       4.1258
326       1.7965        2.449            5
327       2.6108       2.5435       3.8192
328       1.6842            3       4.8331
329       2.1421       2.0987       4.5362
330       2.8867       2.0044       4.1266
331       2.3088       2.3785        4.046
332       1.9684       2.1562            5
333       2.0018       2.1761       4.6811
334       2.5813        2.132        4.078
335       2.1566       2.5023       4.0921
336       2.2895            3       3.8686
337       2.8206       1.6723            5
338       2.3353       2.1064       4.2535
339       2.0723       2.8734       4.0396
340       2.6351       1.7669       4.6188
341            3       2.2916        3.859
342       2.2093       2.3332       4.1429
343       2.6787       2.8044       3.7066
344            3       2.7894       3.6677
345       2.4739        2.263       3.9972
346       1.9085       2.3916       4.4849
347       1.8008            3       4.3722
348            3       1.7995       4.3742
349       2.4628       1.8052       4.6481
350       1.7806       2.6623       4.5083
351       1.9011            3       4.2029
352       1.8373       2.4927       4.5149
353       2.1979       1.9634       4.6411
354       2.7285        2.633       3.7185
355            3       1.8964       4.2038
356       1.6843       2.6991       4.8252
357       1.8004       2.3701       4.8472
358       2.4656       2.3717       3.9137
359       2.4852       1.9783       4.2562
360       2.5831            3       3.6994
361       1.8035       2.4247       4.6769
362       2.3812       2.4793       3.8947
363       2.5587       1.7221       4.7742
364       1.6688       2.9298       4.6806
365            3       2.5759       3.6935
366            3        1.695        4.563
367       1.6937            3       4.5667
368        2.341        1.994       4.3295
369       2.3398       1.8791       4.5412
370       2.1366       2.6889       3.9701
371       1.8483       2.5849       4.3619
372       1.7141       2.8269       4.5253
373       2.0969       2.0126       4.6523
374        1.686       2.7038       4.6865
375       2.8345       2.2656       3.8376
376       2.2986       1.8389       4.7106
377       1.9889       2.2951       4.3574
378       2.8064       1.7199       4.4882
379       2.5371       2.9007       3.6898
380            3       1.9932       4.0323
381       2.1502       2.5864       3.9709
382       2.6819       1.9581       4.1245
383       1.9922            3       4.0302
384       1.6247       2.7418            5
385            3            3          3.6
386            3          1.6            5
387          1.6            3            5
388       2.5548       2.6754        3.712
389       1.6731       2.5972       4.7999
390       2.2949       2.2151       4.0774
391       1.8994       2.8324       4.1457
392       2.7042       2.3729       3.7784
393       2.0699       2.3868       4.1434
394       1.6151        2.793       4.8718
395       2.8613       1.7728       4.3264
396       1.8952       2.1412       4.8531
397       2.6287        1.737       4.4995
398       2.8258       2.9386       3.6013
399       2.0508       2.5738        4.045
400       2.3106       1.7666            5
401       1.7979        2.253            5
402       2.8061       1.6131       4.7846
403       2.8702       1.5946       4.8682
404       2.8664       2.4128       3.7142
405        2.285       1.7783       4.8784
406       2.2172       2.5708       3.8947
407       2.5513       2.3393       3.8203
408       2.5048       1.9809       4.1356
409       2.1402       1.8634            5
410       2.7097       2.0965       3.9358
411       1.6122       2.8151       4.7296
412       2.8575       1.6262       4.6451
413       1.9054       2.6253       4.1639
414       2.2263       2.7685       3.8226
415       2.4811       1.6698            5
416       2.1326        2.193       4.1976
417       2.1952        1.962       4.4321
418       2.7202       1.8252       4.2297
419       2.5651       1.8014       4.3451
420       2.8853       1.8407       4.1626
421       2.1369       2.4261       4.0069
422       2.3872            3       3.6992
423       1.7343       2.7548       4.3629
424       2.5851       1.8549        4.234
425       2.3945       1.8617       4.3606
426       2.3503       2.6147       3.7721
427            3       2.3803       3.6961
428       1.6893        2.541       4.6031
429       1.6261       2.5458            5
430        2.686       1.6294       4.6561
431            3       2.0962       3.8686
432       2.5413       2.8198       3.6356
433       2.3434       2.8792       3.7101
434       2.0952            3       3.8636
435       2.8472       2.0316       3.9264
436       1.7848       2.2509       4.7147
437       2.5437       2.1556       3.9046
438       2.4523        1.756       4.4764
439       2.2213        2.419       3.9139
440       1.8542        2.219       4.5481
441       2.3982       1.6861       4.7949
442            3       1.5589       4.7642
443       1.9521       2.0148       4.7401
444       2.0636       2.0704       4.3665
445       1.9698       1.9602            5
446       2.8225       2.7635       3.5645
447        2.103       1.8795       4.6959
448        2.603       1.5979       4.8266
449       2.6515        1.573            5
450       2.3854       2.0895       4.0197
451       1.5678       2.7018       4.8307
452       2.4636       2.4468       3.7392
453       2.5852       2.4939       3.6738
454       2.5325        1.657       4.5937
455       1.5532            3       4.6903
456            3       2.8327       3.5298
457       2.3899       2.7357       3.6774
458       1.8021        2.412       4.3591
459        2.894       1.8924       4.0168
460       2.0687        2.848       3.8518
461        2.676       2.1967       3.7914
462       2.0766       1.9347       4.5265
463       2.0404       1.8664       4.9075
464       2.2116       2.2499       3.9838
465       2.3344       1.9839       4.1383
466       2.8539       2.5632       3.5834
467       2.1808       2.0052       4.2481
468       1.9415       2.0327       4.5799
469       2.7043        1.689       4.3446
470       2.4584       2.5636       3.6753
471       2.6778            3       3.5371
472       1.9571       2.4397        4.082
473       2.0561       2.5417       3.9279
474       1.5026            3       4.8774
475       2.1786       1.8122       4.5806
476       1.8169       2.1218       4.6935
477        2.661       2.7208       3.5599
478       2.5693       1.9906        3.969
479       1.6885       2.5339       4.4243
480       2.7245       2.4499       3.6231
481       2.0043       1.9325       4.6211
482       2.8657       1.6355       4.3637
483       1.8986       2.8539       3.9749
484            3       2.6389       3.5306
485       2.6436       1.5458        4.751
486       1.6275       2.3498            5
487       2.1048       2.2889        3.999
488        1.608       2.6926       4.4733
489       1.6962       2.3828       4.5199
490       1.7052            3       4.2013
491       2.2707       2.4851       3.7674
492            3       1.7004       4.2051
493       1.6217       2.4173       4.7109
494       2.1775       2.1311       4.0556
495       1.8656       2.3692       4.2001
496       1.7993        2.057            5
497       1.5596       2.5846       4.7105
498        1.883       2.2405       4.2868
499       2.4618       1.5755        4.852
500       2.3495        2.347       3.7787
501       2.1916            3       3.7006
502       2.3498       2.1746       3.8872
503       1.6049            3       4.3691
504       1.4827       2.8778       4.8331
505       2.3307       1.6922       4.5677
506            3        1.602       4.3721
507       2.7642       1.4935       4.8346
508        2.822       1.4763            5
509       1.5587       2.4896       4.8619
510       2.6642       2.8518        3.509
511       1.8042            3       4.0326
512            3       2.1846       3.6951
513       1.7675        2.828       4.0944
514       1.5903       2.8545       4.3992
515       2.7859       2.2606       3.6655
516            3       1.7972       4.0348
517       1.9384       2.7406       3.9116
518       2.2442       1.7787       4.4216
519       1.8748       2.1102       4.4076
520       2.7501       1.7904       4.0568
521       1.4543       2.8385            5
522       1.9641       2.2476       4.1177
523       2.4256       1.8223       4.1597
524       2.0501        2.632       3.8224
525       1.4896       2.7267        4.738
526        2.485            3       3.5299
527       1.7019       2.6233       4.2233
528       2.5714       1.8348       4.0568
529       1.7024        2.152       4.8277
530       1.5086            3       4.5392
531       2.1941       1.6937       4.7137
532       2.6222       2.5405       3.5559
533            3       2.4748        3.526
534            3       1.4993       4.5533
535       2.4248       2.4836       3.6379
536       2.7187       1.9218       3.8987
537         2.71       1.5554        4.465
538       1.4795       2.8324        4.649
539       2.5411       1.6291       4.3869
540       2.4103       1.7206       4.3061
541       2.7864       2.0593       3.7607
542         2.29       2.8084       3.6102
543       2.6095        2.288       3.6526
544       1.6879       2.2169        4.614
545       1.6389       2.6286        4.297
546       2.3282       2.6185       3.6258
547         2.33       2.5118       3.6575
548        2.484       2.6538       3.5491
549       1.7931       1.9979       4.8203
550       2.9226       1.4275       4.8687
551       2.8361       2.8826       3.4317
552       1.7232       2.4472       4.2465
553       1.8995            3       3.8618
554       2.1416       1.6674            5
555       1.4557       2.6426            5
556       1.6066       2.8539       4.2584
557       1.9126       2.6186       3.9111
558            3        1.893       3.8639
559        2.312       1.5706            5
560       2.6146       2.0289       3.8002
561       2.7951       1.4727       4.5959
562       2.4162       1.9037       4.0007
563       2.5783       1.6759       4.2183
564       2.8798       2.3545       3.5456
565       2.4611       2.0158       3.8651
566       2.1892       2.6316       3.6751
567       2.1132        2.505       3.7664
568       2.1118       2.7925       3.6872
569       2.1235       1.7695       4.4762
570       2.0601       1.8968       4.3234
571            3            3          3.4
572          1.4            3            5
573            3          1.4            5
574       2.4381       2.3066       3.6707
575       2.5132       2.1576       3.7283
576       1.9322       1.8265       4.7659
577       2.2651       1.7967       4.2345
578       1.9712       1.7642            5
579        2.055       1.7104        4.825
580       2.0293       2.0311       4.1565
581       1.6289       2.1538            5
582       2.4825       1.4738            5
583       2.8391       1.6062       4.1988
584       2.0433       2.3692       3.8596
585       1.4073            3       4.7063
586       1.6901       2.2241       4.4468
587       1.5262       2.4779       4.5721
588       1.5744       2.5098       4.4028
589       1.9679       2.3173       3.9519
590       1.9085       1.9812       4.3672
591       1.7541       2.0714       4.5337
592       2.8226            3       3.3856
593       1.8129       1.9485       4.6495
594       2.3329       1.5244         4.84
595       2.8539       2.6463       3.4177
596       2.8741       1.4654       4.4632
597       2.0324       1.7351       4.6492
598       2.2895            3       3.5314
599        2.735       2.7364       3.4109
600       2.3707       1.6024       4.4345
601       2.6179       1.4804        4.536
602       1.5249       2.3181       4.8241
603       2.3938       2.7978       3.4929
604            3       2.2844       3.5268
605       2.1223       2.2701       3.8243
606       1.4571       2.4466            5
607       2.3135       2.3691       3.6513
608       2.0498       2.1929       3.9331
609       2.8539       2.0893       3.6424
610            3       1.9942       3.7028
611       2.5606       2.7685       3.4351
612       2.3983       1.5172       4.6281
613       1.7768       2.6835       3.9472
614       1.4499       2.6944       4.5411
615       2.1887       2.0903       3.8946
616       2.4719       1.4566       4.7802
617       1.9979            3       3.6938
618            3       1.3749       4.7313
619       1.3784       2.7576       4.8339
620       1.4115       2.6043       4.8087
621         2.84       1.7547       3.9319
622       2.2286       1.5747       4.6931
623       1.9522       2.8077       3.7389
624       2.5662       2.4031       3.5226
625       2.1535       1.6471       4.5748
626        2.247       1.9522       3.9685
627       1.8593       2.4582       3.9333
628       2.1619       1.7272       4.3587
629       1.8636       1.9157       4.4819
630       1.8007        1.861            5
631       2.1436        1.903        4.106
632       2.5929        1.403       4.8474
633            3       2.7285       3.3664
634       1.8194       2.3295       4.0511
635       1.7159       2.2685       4.2504
636       2.1593         1.58       4.8312
637       1.8539       2.0719       4.2393
638       2.6529        1.377            5
639       1.7029       2.5139       4.0817
640       2.6588       2.0998        3.642
641       2.9007       1.4861       4.3093
642       2.7083       2.5633       3.4177
643        1.555        2.176       4.8807
644        2.483       2.8539       3.4209
645       1.7262       2.1621       4.3234
646       1.9067       2.6932        3.777
647       1.4133       2.6295       4.6329
648       2.3252        2.024       3.8245
649       2.8539       1.8952       3.7552
650       1.4463       2.4479       4.7292
651       2.6507       1.5279        4.288
652       1.9355       2.5288       3.7975
653       2.3203       2.1834       3.7064
654       1.9795       1.7732       4.4826
655       1.4109       2.8539       4.4819
656        1.663       2.0309        4.702
657       2.4836       1.4063       4.8921
658       2.1992       2.3485       3.6731
659        2.578            3        3.372
660       1.8011       2.1814       4.1499
661       1.6001       2.8223       4.0773
662       2.2813       1.8001       4.0563
663       2.3407        2.652       3.4856
664       1.5097            3       4.2048
665       1.5032       2.2992       4.6475
666       1.7139       2.8475       3.9128
667       2.5243       1.8209       3.8847
668       1.4852       2.6465       4.3296
669       1.6099            3       4.0305
670       1.5549       2.2672       4.5024
671            3       1.5042       4.2023
672       2.7557       1.4461       4.3667
673       2.6939       2.2807        3.495
674       2.1455       2.8852       3.5379
675       1.3068            3       4.8737
676       2.6886       1.3643        4.665
677            3       1.6017       4.0359
678            3       2.5715       3.3561
679       2.2315       2.4903       3.5709
680       1.9003        1.705       4.9149
681       2.0363        2.636       3.6445
682       1.5955       2.3344       4.3005
683       2.4029       1.4066       4.8968
684       2.4373       1.7263       4.0092
685       1.4095            3       4.3725
686       2.0112       1.7685       4.3417
687       2.0734       1.9958         3.97
688       1.3408          2.7       4.7056
689       2.8455       1.3178       4.7234
690       2.7423       1.6147       4.0272
691       2.5457       2.0568       3.6447
692            3       1.4061       4.3719
693       1.4585       2.2506            5
694       2.1674       2.6747        3.537
695       2.3467       1.6621       4.1495
696       1.8219        2.786       3.7722
697       1.5646       2.5122       4.1952
698       2.4777       2.4824        3.448
699       1.3095        2.841       4.7399
700       1.7971       2.6038       3.8363
701       1.6303       1.9578            5
702       2.7649       1.3505       4.5667
703        1.704            3       3.8661
704       1.6286         1.97       4.8435
705       2.6809       2.8956       3.3094
706       1.2897       2.7858            5
707       1.3851       2.4066       4.8922
708       2.0941            3       3.5331
709       1.7029        1.894       4.7375
710       1.8593       1.7644       4.6148
711       2.5056       1.3845       4.6484
712       2.7051        1.927        3.681
713            3       1.6971       3.8668
714       2.2287       1.5569       4.4439
715       2.4439       1.3718       4.8321
716       1.8712       2.1717       3.9858
717       2.8233       1.2802            5
718            3       2.0891       3.5293
719       1.4372       2.8086       4.2813
720         2.41       1.5455       4.2695
721       1.7503       1.9868       4.3583
722       2.0639        1.571       4.7132
723       2.8559        2.488       3.3513
724       2.2257       1.6151       4.2931
725       2.6924        1.698       3.8902
726       2.1813       2.1497       3.7231
727       1.5862       2.6458       4.0512
728       2.7303       2.3711        3.401
729       2.0682       1.6508       4.4183
730       2.2668       2.8061       3.4328
731       1.4081       2.5474       4.4572
732       2.7257       1.2879       4.8356
733       1.6106         2.12       4.4174
734       2.2064       1.4508       4.8603
735       1.4848       2.7262       4.1747
736            3       1.2584       4.8526
737       1.3148            3       4.5342
738       2.4675       1.3355       4.9309
739       2.8181       2.8085       3.2698
740       2.3859            3       3.3609
741       1.6252        2.359       4.1256
742       2.4517       1.4446       4.4113
743        2.124       2.4973       3.5682
744        2.143       1.4714            5
745       1.4602       2.3771       4.4399
746       2.7795       1.4484       4.2098
747       1.9067       1.6507       4.7445
748       2.5101       2.1388       3.5504
749            3       1.3038       4.5448
750       2.8539       1.5039       4.0904
751       2.3218       1.3901       4.8107
752            3       2.3774       3.3564
753       1.9726       1.5682            5
754       2.2916       1.4607       4.5148
755       2.1614       1.9838       3.8266
756       2.3134       1.3746            5
757       1.7664       1.7592       4.7676
758       2.3693       2.0821       3.6307
759       2.7948       2.0425       3.5309
760       2.5135       1.8968       3.7083
761       2.3702       2.2612       3.5232
762        2.037       2.3789       3.6537
763       1.8033            3       3.6972
764       2.0284       2.1157       3.8144
765       2.6706       2.1634       3.4751
766            3       1.7984       3.6991
767       2.3471       1.7992        3.873
768       1.9846       1.5529       4.8726
769       1.2866       2.5433            5
770       2.5054        2.605       3.3432
771       1.3098       2.5366       4.7261
772       2.7905       2.6319       3.2767
773       2.5757       1.6229       3.9625
774       1.9995       2.7824       3.5483
775       1.8343       2.0292       4.0741
776        1.521       2.2254       4.3899
777       1.4974       2.0853       4.7423
778       2.3339       2.3783       3.4696
779       1.6572       2.5549       3.9149
780       1.8075        2.297       3.8756
781       1.8686       2.3548       3.7746
782       1.6547        1.897       4.5836
783       1.8764       1.8446       4.2233
784       2.8007       2.2227       3.4001
785       1.2527       2.6442       4.8428
786       1.6784       2.3891       3.9585
787       2.0201       1.7565       4.1634
788        2.534       2.2705       3.4317
789       1.9858       2.2235       3.7425
790       1.3554       2.4252       4.5767
791        1.868       2.6103       3.6645
792       1.8021        1.665            5
793       1.4355       2.4783       4.2944
794       1.2682        2.765       4.5833
795       1.7386       1.8549       4.4274
796       2.8026       1.7077        3.766
797       2.4839       1.2778            5
798        1.905       2.0471       3.9385
799       2.8686       1.2678       4.5348
800       1.3822       2.2204       4.8854
801            3            3          3.2
802          1.2            3            5
803            3          1.2            5
804       2.6525       2.7431       3.2522
805       1.3613       2.2928       4.7562
806       2.5253        2.837       3.2689
807       2.1365       1.8124       3.9519
808            3       2.8576       3.2005
809       1.9471       1.5941       4.5796
810       1.4599       2.0546            5
811       2.0889       1.6074       4.2905
812       1.8179       2.8392       3.6396
813       2.4675       1.4691        4.194
814       1.2144            3       4.7018
815       2.2806       1.4653       4.3633
816       1.3028       2.7954       4.4034
817       2.4605        1.277       4.8576
818       1.6936       2.0465       4.1841
819       1.5709       2.2207       4.2047
820       2.8552         1.57       3.8958
821       1.6517       2.7068       3.8214
822        1.831       1.7658       4.3645
823       2.6193         1.31       4.4494
824       2.3588       2.8863        3.302
825       1.6469       1.7965       4.8201
826       2.7155            3       3.2015
827       2.3614        2.708       3.3169
828            3       1.1992       4.7091
829       1.6975        2.214       3.9897
830       2.1899            3       3.3623
831       2.8576       1.3485       4.2308
832        2.162       2.3234        3.521
833       2.0137        2.551       3.5248
834       2.4311       1.5499       4.0385
835       2.2756       1.9826       3.6611
836       2.5927       1.4782       4.0665
837       1.6794       2.8627       3.7379
838        1.288       2.3473            5
839            3       2.1826       3.3601
840       2.7419       1.2184       4.6552
841       1.8985            3       3.5343
842       1.5387       2.4758        4.022
843            3       1.8988       3.5318
844       2.5149       1.3713       4.3049
845       2.1442       1.6404       4.1076
846       2.1567       1.3873       4.7326
847       2.5549        1.229       4.7745
848        2.703       2.4781       3.2605
849       2.4568        1.314       4.4964
850       1.4116       2.1567       4.6024
851       2.8114       1.4498       4.0208
852       2.2846       1.6367       3.9836
853       1.7319       2.3909       3.8062
854       1.6317       1.7618            5
855       2.6444       1.7598       3.6802
856       2.5937       1.2446       4.5973
857       1.8876       1.8944       4.0246
858            3       2.6637       3.1837
859       1.5326       1.9162        4.706
860       2.7922       1.2714       4.3784
861       1.3893       2.8915       4.0965
862       2.8776       1.1672       4.7793
863       1.7516       1.7305       4.4961
864       2.1798       2.6472        3.379
865       2.1211       2.0465        3.679
866       2.5985       1.9761        3.511
867       2.6543        1.181            5
868       1.1604       2.8637       4.8363
869       1.5864       1.9475       4.4261
870       2.8056       1.7901       3.6088
871       2.0924       2.7905       3.3957
872       2.6808       1.3312       4.2518
873        1.414            3       4.0339
874       1.4532       2.7544       4.0009
875       1.5447       2.8463       3.8546
876       2.2452       1.8424       3.7534
877        1.178       2.7199       4.7311
878            3       1.4058       4.0331
879       1.3025       2.8391       4.2439
880       1.3138            3       4.2016
881       1.2203       2.5948       4.6103
882       2.1824       2.4548        3.413
